Grid Size ,85,,,,,,,,
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,2,11,2,2,0,4,22,0
0,0,3,10,2,2,0,6,20,0
0,1,2,11,2,2,0,4,22,0
0,1,2,10,2,2,0,4,20,0
0,1,2,9,2,2,0,4,18,0
0,1,3,9,2,2,0,6,18,0
0,1,4,9,2,2,0,8,18,0
0,1,4,10,2,2,0,8,20,0
0,1,4,11,2,2,0,8,22,0
0,1,3,11,2,2,0,6,22,0
0,0,4,10,2,2,0,8,20,0
0,1,3,11,2,2,0,6,22,0
0,1,3,10,2,2,0,6,20,0
0,1,3,9,2,2,0,6,18,0
0,1,4,9,2,2,0,8,18,0
0,1,5,9,2,2,0,10,18,0
0,1,5,10,2,2,0,10,20,0
0,1,5,11,2,2,0,10,22,0
0,1,4,11,2,2,0,8,22,0
0,0,5,10,2,2,0,10,20,0
0,1,4,11,2,2,0,8,22,0
0,1,4,10,2,2,0,8,20,0
0,1,4,9,2,2,0,8,18,0
0,1,5,9,2,2,0,10,18,0
0,1,6,9,2,2,0,12,18,0
0,1,6,10,2,2,0,12,20,0
0,1,6,11,2,2,0,12,22,0
0,1,5,11,2,2,0,10,22,0
0,0,6,10,2,2,0,12,20,0
0,1,5,11,2,2,0,10,22,0
0,1,5,10,2,2,0,10,20,0
0,1,5,9,2,2,0,10,18,0
0,1,6,9,2,2,0,12,18,0
0,1,7,9,2,2,0,14,18,0
0,1,7,10,2,2,0,14,20,0
0,1,7,11,2,2,0,14,22,0
0,1,6,11,2,2,0,12,22,0
0,0,7,10,2,2,0,14,20,0
0,1,6,11,2,2,0,12,22,0
0,1,6,10,2,2,0,12,20,0
0,1,6,9,2,2,0,12,18,0
0,1,7,9,2,2,0,14,18,0
0,1,8,9,2,2,0,16,18,0
0,1,8,10,2,2,0,16,20,0
0,1,8,11,2,2,0,16,22,0
0,1,7,11,2,2,0,14,22,0
0,0,8,10,2,2,0,16,20,0
0,1,7,11,2,2,0,14,22,0
0,1,7,10,2,2,0,14,20,0
0,1,7,9,2,2,0,14,18,0
0,1,8,9,2,2,0,16,18,0
0,1,9,9,2,2,0,18,18,0
0,1,9,10,2,2,0,18,20,0
0,1,9,11,2,2,0,18,22,0
0,1,8,11,2,2,0,16,22,0
0,0,9,10,2,2,0,18,20,0
0,1,8,11,2,2,0,16,22,0
0,1,8,10,2,2,0,16,20,0
0,1,8,9,2,2,0,16,18,0
0,1,9,9,2,2,0,18,18,0
0,1,10,9,-1.999992371,2,0,20,18,0
0,1,10,10,-1.999992371,2,0,20,20,0
0,1,10,11,-1.999992371,2,0,20,22,0
0,1,9,11,2,2,0,18,22,0
0,0,10,10,-1.999992371,2,0,20,20,0
0,1,9,11,2,2,0,18,22,0
0,1,9,10,2,2,0,18,20,0
0,1,9,9,2,2,0,18,18,0
0,1,10,9,-1.999992371,2,0,20,18,0
0,1,11,9,2,2,0,22,18,0
0,1,11,10,2,2,0,22,20,0
0,1,11,11,2,2,0,22,22,0
0,1,10,11,-1.999992371,2,0,20,22,0
0,0,11,10,2,2,0,22,20,0
0,1,10,11,-1.999992371,2,0,20,22,0
0,1,10,10,-1.999992371,2,0,20,20,0
0,1,10,9,-1.999992371,2,0,20,18,0
0,1,11,9,2,2,0,22,18,0
0,1,12,9,2,2,0,24,18,0
0,1,12,10,2,2,0,24,20,0
0,1,12,11,2,2,0,24,22,0
0,1,11,11,2,2,0,22,22,0
0,0,12,10,2,2,0,24,20,0
0,1,11,11,2,2,0,22,22,0
0,1,11,10,2,2,0,22,20,0
0,1,11,9,2,2,0,22,18,0
0,1,12,9,2,2,0,24,18,0
0,1,13,9,2,2,0,26,18,0
0,1,13,10,2,2,0,26,20,0
0,1,13,11,2,2,0,26,22,0
0,1,12,11,2,2,0,24,22,0
0,0,13,10,2,2,0,26,20,0
0,1,12,11,2,2,0,24,22,0
0,1,12,10,2,2,0,24,20,0
0,1,12,9,2,2,0,24,18,0
0,1,13,9,2,2,0,26,18,0
0,1,14,9,2,2,0,28,18,0
0,1,14,10,2,2,0,28,20,0
0,1,14,11,2,2,0,28,22,0
0,1,13,11,2,2,0,26,22,0
0,0,14,10,2,2,0,28,20,0
0,1,13,11,2,2,0,26,22,0
0,1,13,10,2,2,0,26,20,0
0,1,13,9,2,2,0,26,18,0
0,1,14,9,2,2,0,28,18,0
0,1,15,9,2,2,0,30,18,0
0,1,15,10,2,2,0,30,20,0
0,1,15,11,2,2,0,30,22,0
0,1,14,11,2,2,0,28,22,0
0,0,15,10,2,2,0,30,20,0
0,1,14,11,2,2,0,28,22,0
0,1,14,10,2,2,0,28,20,0
0,1,14,9,2,2,0,28,18,0
0,1,15,9,2,2,0,30,18,0
0,1,16,9,2,2,0,32,18,0
0,1,16,10,2,2,0,32,20,0
0,1,16,11,2,2,0,32,22,0
0,1,15,11,2,2,0,30,22,0
0,0,16,10,2,2,0,32,20,0
0,1,15,11,2,2,0,30,22,0
0,1,15,10,2,2,0,30,20,0
0,1,15,9,2,2,0,30,18,0
0,1,16,9,2,2,0,32,18,0
0,1,17,9,2,2,0,34,18,0
0,1,17,10,2,2,0,34,20,0
0,1,17,11,2,2,0,34,22,0
0,1,16,11,2,2,0,32,22,0
0,0,17,10,2,2,0,34,20,0
0,1,16,11,2,2,0,32,22,0
0,1,16,10,2,2,0,32,20,0
0,1,16,9,2,2,0,32,18,0
0,1,17,9,2,2,0,34,18,0
0,1,18,9,2,2,0,36,18,0
0,1,18,10,2,2,0,36,20,0
0,1,18,11,2,2,0,36,22,0
0,1,17,11,2,2,0,34,22,0
0,0,18,10,2,2,0,36,20,0
0,1,17,11,2,2,0,34,22,0
0,1,17,10,2,2,0,34,20,0
0,1,17,9,2,2,0,34,18,0
0,1,18,9,2,2,0,36,18,0
0,1,19,9,2,2,0,38,18,0
0,1,19,10,2,2,0,38,20,0
0,1,19,11,2,2,0,38,22,0
0,1,18,11,2,2,0,36,22,0
0,0,19,10,2,2,0,38,20,0
0,1,18,11,2,2,0,36,22,0
0,1,18,10,2,2,0,36,20,0
0,1,18,9,2,2,0,36,18,0
0,1,19,9,2,2,0,38,18,0
0,1,20,9,2,2,0,40,18,0
0,1,20,10,2,2,0,40,20,0
0,1,20,11,2,2,0,40,22,0
0,1,19,11,2,2,0,38,22,0
0,0,20,10,2,2,0,40,20,0
0,1,19,11,2,2,0,38,22,0
0,1,19,10,2,2,0,38,20,0
0,1,19,9,2,2,0,38,18,0
0,1,20,9,2,2,0,40,18,0
0,1,21,9,2,2,0,42,18,0
0,1,21,10,2,2,0,42,20,0
0,1,21,11,2,2,0,42,22,0
0,1,20,11,2,2,0,40,22,0
0,0,21,10,2,2,0,42,20,0
0,1,20,11,2,2,0,40,22,0
0,1,20,10,2,2,0,40,20,0
0,1,20,9,2,2,0,40,18,0
0,1,21,9,2,2,0,42,18,0
0,1,22,9,2,2,0,44,18,0
0,1,22,10,2,2,0,44,20,0
0,1,22,11,2,2,0,44,22,0
0,1,21,11,2,2,0,42,22,0
0,0,22,10,2,2,0,44,20,0
0,1,21,11,2,2,0,42,22,0
0,1,21,10,2,2,0,42,20,0
0,1,21,9,2,2,0,42,18,0
0,1,22,9,2,2,0,44,18,0
0,1,23,9,2,2,0,46,18,0
0,1,23,10,2,2,0,46,20,0
0,1,23,11,2,2,0,46,22,0
0,1,22,11,2,2,0,44,22,0
0,0,23,10,2,2,0,46,20,0
0,1,22,11,2,2,0,44,22,0
0,1,22,10,2,2,0,44,20,0
0,1,22,9,2,2,0,44,18,0
0,1,23,9,2,2,0,46,18,0
0,1,24,9,2,2,0,48,18,0
0,1,24,10,2,2,0,48,20,0
0,1,24,11,2,2,0,48,22,0
0,1,23,11,2,2,0,46,22,0
0,0,24,10,2,2,0,48,20,0
0,1,23,11,2,2,0,46,22,0
0,1,23,10,2,2,0,46,20,0
0,1,23,9,2,2,0,46,18,0
0,1,24,9,2,2,0,48,18,0
0,1,25,9,2,2,0,50,18,0
0,1,25,10,2,2,0,50,20,0
0,1,25,11,2,2,0,50,22,0
0,1,24,11,2,2,0,48,22,0
0,0,25,10,2,2,0,50,20,0
0,1,24,11,2,2,0,48,22,0
0,1,24,10,2,2,0,48,20,0
0,1,24,9,2,2,0,48,18,0
0,1,25,9,2,2,0,50,18,0
0,1,26,9,2,2,0,52,18,0
0,1,26,10,2,2,0,52,20,0
0,1,26,11,2,2,0,52,22,0
0,1,25,11,2,2,0,50,22,0
0,0,26,10,2,2,0,52,20,0
0,1,25,11,2,2,0,50,22,0
0,1,25,10,2,2,0,50,20,0
0,1,25,9,2,2,0,50,18,0
0,1,26,9,2,2,0,52,18,0
0,1,27,9,2,2,0,54,18,0
0,1,27,10,2,2,0,54,20,0
0,1,27,11,2,2,0,54,22,0
0,1,26,11,2,2,0,52,22,0
0,0,27,10,2,2,0,54,20,0
0,1,26,11,2,2,0,52,22,0
0,1,26,10,2,2,0,52,20,0
0,1,26,9,2,2,0,52,18,0
0,1,27,9,2,2,0,54,18,0
0,1,28,9,2,2,0,56,18,0
0,1,28,10,2,2,0,56,20,0
0,1,28,11,2,2,0,56,22,0
0,1,27,11,2,2,0,54,22,0
0,0,28,10,2,2,0,56,20,0
0,1,27,11,2,2,0,54,22,0
0,1,27,10,2,2,0,54,20,0
0,1,27,9,2,2,0,54,18,0
0,1,28,9,2,2,0,56,18,0
0,1,29,9,2,2,0,58,18,0
0,1,29,10,2,2,0,58,20,0
0,1,29,11,2,2,0,58,22,0
0,1,28,11,2,2,0,56,22,0
0,0,29,10,2,2,0,58,20,0
0,1,28,11,2,2,0,56,22,0
0,1,28,10,2,2,0,56,20,0
0,1,28,9,2,2,0,56,18,0
0,1,29,9,2,2,0,58,18,0
0,1,30,9,2,2,0,60,18,0
0,1,30,10,2,2,0,60,20,0
0,1,30,11,2,2,0,60,22,0
0,1,29,11,2,2,0,58,22,0
0,0,30,10,2,2,0,60,20,0
0,1,29,11,2,2,0,58,22,0
0,1,29,10,2,2,0,58,20,0
0,1,29,9,2,2,0,58,18,0
0,1,30,9,2,2,0,60,18,0
0,1,31,9,2,2,0,62,18,0
0,1,31,10,2,2,0,62,20,0
0,1,31,11,2,2,0,62,22,0
0,1,30,11,2,2,0,60,22,0
0,0,31,10,2,2,0,62,20,0
0,1,30,11,2,2,0,60,22,0
0,1,30,10,2,2,0,60,20,0
0,1,30,9,2,2,0,60,18,0
0,1,31,9,2,2,0,62,18,0
0,1,32,9,2,2,0,64,18,0
0,1,32,10,2,2,0,64,20,0
0,1,32,11,2,2,0,64,22,0
0,1,31,11,2,2,0,62,22,0
0,0,32,10,2,2,0,64,20,0
0,1,31,11,2,2,0,62,22,0
0,1,31,10,2,2,0,62,20,0
0,1,31,9,2,2,0,62,18,0
0,1,32,9,2,2,0,64,18,0
0,1,33,9,2,2,0,66,18,0
0,1,33,10,2,2,0,66,20,0
0,1,33,11,2,2,0,66,22,0
0,1,32,11,2,2,0,64,22,0
0,0,33,10,2,2,0,66,20,0
0,1,32,11,2,2,0,64,22,0
0,1,32,10,2,2,0,64,20,0
0,1,32,9,2,2,0,64,18,0
0,1,33,9,2,2,0,66,18,0
0,1,34,9,2,2,0,68,18,0
0,1,34,10,2,2,0,68,20,0
0,1,34,11,2,2,0,68,22,0
0,1,33,11,2,2,0,66,22,0
0,0,34,10,2,2,0,68,20,0
0,1,33,11,2,2,0,66,22,0
0,1,33,10,2,2,0,66,20,0
0,1,33,9,2,2,0,66,18,0
0,1,34,9,2,2,0,68,18,0
0,1,35,9,2,2,0,70,18,0
0,1,35,10,2,2,0,70,20,0
0,1,35,11,2,2,0,70,22,0
0,1,34,11,2,2,0,68,22,0
0,0,35,10,2,2,0,70,20,0
0,1,34,11,2,2,0,68,22,0
0,1,34,10,2,2,0,68,20,0
0,1,34,9,2,2,0,68,18,0
0,1,35,9,2,2,0,70,18,0
0,1,36,9,2,2,0,72,18,0
0,1,36,10,2,2,0,72,20,0
0,1,36,11,2,2,0,72,22,0
0,1,35,11,2,2,0,70,22,0
0,0,36,10,2,2,0,72,20,0
0,1,35,11,2,2,0,70,22,0
0,1,35,10,2,2,0,70,20,0
0,1,35,9,2,2,0,70,18,0
0,1,36,9,2,2,0,72,18,0
0,1,37,9,2,2,0,74,18,0
0,1,37,10,2,2,0,74,20,0
0,1,37,11,2,2,0,74,22,0
0,1,36,11,2,2,0,72,22,0
0,0,37,10,2,2,0,74,20,0
0,1,36,11,2,2,0,72,22,0
0,1,36,10,2,2,0,72,20,0
0,1,36,9,2,2,0,72,18,0
0,1,37,9,2,2,0,74,18,0
0,1,38,9,2,2,0,76,18,0
0,1,38,10,2,2,0,76,20,0
0,1,38,11,2,2,0,76,22,0
0,1,37,11,2,2,0,74,22,0
0,0,38,10,2,2,0,76,20,0
0,1,37,11,2,2,0,74,22,0
0,1,37,10,2,2,0,74,20,0
0,1,37,9,2,2,0,74,18,0
0,1,38,9,2,2,0,76,18,0
0,1,39,9,2,2,0,78,18,0
0,1,39,10,2,2,0,78,20,0
0,1,39,11,2,2,0,78,22,0
0,1,38,11,2,2,0,76,22,0
0,0,39,10,2,2,0,78,20,0
0,1,38,11,2,2,0,76,22,0
0,1,38,10,2,2,0,76,20,0
0,1,38,9,2,2,0,76,18,0
0,1,39,9,2,2,0,78,18,0
0,1,40,9,2,2,0,80,18,0
0,1,40,10,2,2,0,80,20,0
0,1,40,11,2,2,0,80,22,0
0,1,39,11,2,2,0,78,22,0
0,0,40,10,2,2,0,80,20,0
0,1,39,11,2,2,0,78,22,0
0,1,39,10,2,2,0,78,20,0
0,1,39,9,2,2,0,78,18,0
0,1,40,9,2,2,0,80,18,0
0,1,41,9,2,2,0,82,18,0
0,1,41,10,2,2,0,82,20,0
0,1,41,11,2,2,0,82,22,0
0,1,40,11,2,2,0,80,22,0
0,0,41,10,2,2,0,82,20,0
0,1,40,11,2,2,0,80,22,0
0,1,40,10,2,2,0,80,20,0
0,1,40,9,2,2,0,80,18,0
0,1,41,9,2,2,0,82,18,0
0,1,42,9,2,2,0,84,18,0
0,1,42,10,2,2,0,84,20,0
0,1,42,11,2,2,0,84,22,0
0,1,41,11,2,2,0,82,22,0
0,0,42,10,2,2,0,84,20,0
0,1,41,11,2,2,0,82,22,0
0,1,41,10,2,2,0,82,20,0
0,1,41,9,2,2,0,82,18,0
0,1,42,9,2,2,0,84,18,0
0,1,43,9,2,2,0,86,18,0
0,1,43,10,2,2,0,86,20,0
0,1,43,11,2,2,0,86,22,0
0,1,42,11,2,2,0,84,22,0
0,0,43,10,2,2,0,86,20,0
0,1,42,11,2,2,0,84,22,0
0,1,42,10,2,2,0,84,20,0
0,1,42,9,2,2,0,84,18,0
0,1,43,9,2,2,0,86,18,0
0,1,44,9,2,2,0,88,18,0
0,1,44,10,2,2,0,88,20,0
0,1,44,11,2,2,0,88,22,0
0,1,43,11,2,2,0,86,22,0
0,0,44,10,2,2,0,88,20,0
0,1,43,11,2,2,0,86,22,0
0,1,43,10,2,2,0,86,20,0
0,1,43,9,2,2,0,86,18,0
0,1,44,9,2,2,0,88,18,0
0,1,45,9,2,2,0,90,18,0
0,1,45,10,2,2,0,90,20,0
0,1,45,11,2,2,0,90,22,0
0,1,44,11,2,2,0,88,22,0
0,0,45,10,2,2,0,90,20,0
0,1,44,11,2,2,0,88,22,0
0,1,44,10,2,2,0,88,20,0
0,1,44,9,2,2,0,88,18,0
0,1,45,9,2,2,0,90,18,0
0,1,46,9,2,2,0,92,18,0
0,1,46,10,2,2,0,92,20,0
0,1,46,11,2,2,0,92,22,0
0,1,45,11,2,2,0,90,22,0
0,0,46,10,2,2,0,92,20,0
0,1,45,11,2,2,0,90,22,0
0,1,45,10,2,2,0,90,20,0
0,1,45,9,2,2,0,90,18,0
0,1,46,9,2,2,0,92,18,0
0,1,47,9,2,2,0,94,18,0
0,1,47,10,2,2,0,94,20,0
0,1,47,11,2,2,0,94,22,0
0,1,46,11,2,2,0,92,22,0
0,0,47,10,2,2,0,94,20,0
0,1,46,11,2,2,0,92,22,0
0,1,46,10,2,2,0,92,20,0
0,1,46,9,2,2,0,92,18,0
0,1,47,9,2,2,0,94,18,0
0,1,48,9,2,2,0,96,18,0
0,1,48,10,2,2,0,96,20,0
0,1,48,11,2,2,0,96,22,0
0,1,47,11,2,2,0,94,22,0
0,0,48,10,2,2,0,96,20,0
0,1,47,11,2,2,0,94,22,0
0,1,47,10,2,2,0,94,20,0
0,1,47,9,2,2,0,94,18,0
0,1,48,9,2,2,0,96,18,0
0,1,49,9,2,2,0,98,18,0
0,1,49,10,2,2,0,98,20,0
0,1,49,11,2,2,0,98,22,0
0,1,48,11,2,2,0,96,22,0
0,0,49,10,2,2,0,98,20,0
0,1,48,11,2,2,0,96,22,0
0,1,48,10,2,2,0,96,20,0
0,1,48,9,2,2,0,96,18,0
0,1,49,9,2,2,0,98,18,0
0,1,50,9,2,2,0,100,18,0
0,1,50,10,2,2,0,100,20,0
0,1,50,11,2,2,0,100,22,0
0,1,49,11,2,2,0,98,22,0
0,0,50,10,2,2,0,100,20,0
0,1,49,11,2,2,0,98,22,0
0,1,49,10,2,2,0,98,20,0
0,1,49,9,2,2,0,98,18,0
0,1,50,9,2,2,0,100,18,0
0,1,51,9,2,2,0,102,18,0
0,1,51,10,2,2,0,102,20,0
0,1,51,11,2,2,0,102,22,0
0,1,50,11,2,2,0,100,22,0
0,0,51,10,2,2,0,102,20,0
0,1,50,11,2,2,0,100,22,0
0,1,50,10,2,2,0,100,20,0
0,1,50,9,2,2,0,100,18,0
0,1,51,9,2,2,0,102,18,0
0,1,52,9,2,2,0,104,18,0
0,1,52,10,2,2,0,104,20,0
0,1,52,11,2,2,0,104,22,0
0,1,51,11,2,2,0,102,22,0
0,0,52,10,2,2,0,104,20,0
0,1,51,11,2,2,0,102,22,0
0,1,51,10,2,2,0,102,20,0
0,1,51,9,2,2,0,102,18,0
0,1,52,9,2,2,0,104,18,0
0,1,53,9,2,2,0,106,18,0
0,1,53,10,2,2,0,106,20,0
0,1,53,11,2,2,0,106,22,0
0,1,52,11,2,2,0,104,22,0
0,0,53,10,2,2,0,106,20,0
0,1,52,11,2,2,0,104,22,0
0,1,52,10,2,2,0,104,20,0
0,1,52,9,2,2,0,104,18,0
0,1,53,9,2,2,0,106,18,0
0,1,54,9,2,2,0,108,18,0
0,1,54,10,2,2,0,108,20,0
0,1,54,11,2,2,0,108,22,0
0,1,53,11,2,2,0,106,22,0
0,0,54,10,2,2,0,108,20,0
0,1,53,11,2,2,0,106,22,0
0,1,53,10,2,2,0,106,20,0
0,1,53,9,2,2,0,106,18,0
0,1,54,9,2,2,0,108,18,0
0,1,55,9,2,2,0,110,18,0
0,1,55,10,2,2,0,110,20,0
0,1,55,11,2,2,0,110,22,0
0,1,54,11,2,2,0,108,22,0
0,0,55,10,2,2,0,110,20,0
0,1,54,11,2,2,0,108,22,0
0,1,54,10,2,2,0,108,20,0
0,1,54,9,2,2,0,108,18,0
0,1,55,9,2,2,0,110,18,0
0,1,56,9,2,2,0,112,18,0
0,1,56,10,2,2,0,112,20,0
0,1,56,11,2,2,0,112,22,0
0,1,55,11,2,2,0,110,22,0
0,0,56,10,2,2,0,112,20,0
0,1,55,11,2,2,0,110,22,0
0,1,55,10,2,2,0,110,20,0
0,1,55,9,2,2,0,110,18,0
0,1,56,9,2,2,0,112,18,0
0,1,57,9,2,2,0,114,18,0
0,1,57,10,2,2,0,114,20,0
0,1,57,11,2,2,0,114,22,0
0,1,56,11,2,2,0,112,22,0
0,0,57,10,2,2,0,114,20,0
0,1,56,11,2,2,0,112,22,0
0,1,56,10,2,2,0,112,20,0
0,1,56,9,2,2,0,112,18,0
0,1,57,9,2,2,0,114,18,0
0,1,58,9,2,2,0,116,18,0
0,1,58,10,2,2,0,116,20,0
0,1,58,11,2,2,0,116,22,0
0,1,57,11,2,2,0,114,22,0
0,0,58,10,2,2,0,116,20,0
0,1,57,11,2,2,0,114,22,0
0,1,57,10,2,2,0,114,20,0
0,1,57,9,2,2,0,114,18,0
0,1,58,9,2,2,0,116,18,0
0,1,59,9,2,2,0,118,18,0
0,1,59,10,2,2,0,118,20,0
0,1,59,11,2,2,0,118,22,0
0,1,58,11,2,2,0,116,22,0
0,0,59,10,2,2,0,118,20,0
0,1,58,11,2,2,0,116,22,0
0,1,58,10,2,2,0,116,20,0
0,1,58,9,2,2,0,116,18,0
0,1,59,9,2,2,0,118,18,0
0,1,60,9,2,2,0,120,18,0
0,1,60,10,2,2,0,120,20,0
0,1,60,11,2,2,0,120,22,0
0,1,59,11,2,2,0,118,22,0
0,0,60,10,2,2,0,120,20,0
0,1,59,11,2,2,0,118,22,0
0,1,59,10,2,2,0,118,20,0
0,1,59,9,2,2,0,118,18,0
0,1,60,9,2,2,0,120,18,0
0,1,61,9,2,2,0,122,18,0
0,1,61,10,2,2,0,122,20,0
0,1,61,11,2,2,0,122,22,0
0,1,60,11,2,2,0,120,22,0
0,0,61,10,2,2,0,122,20,0
0,1,60,11,2,2,0,120,22,0
0,1,60,10,2,2,0,120,20,0
0,1,60,9,2,2,0,120,18,0
0,1,61,9,2,2,0,122,18,0
0,1,62,9,2,2,0,124,18,0
0,1,62,10,2,2,0,124,20,0
0,1,62,11,2,2,0,124,22,0
0,1,61,11,2,2,0,122,22,0
0,0,62,10,2,2,0,124,20,0
0,1,61,11,2,2,0,122,22,0
0,1,61,10,2,2,0,122,20,0
0,1,61,9,2,2,0,122,18,0
0,1,62,9,2,2,0,124,18,0
0,1,63,9,2,2,0,126,18,0
0,1,63,10,2,2,0,126,20,0
0,1,63,11,2,2,0,126,22,0
0,1,62,11,2,2,0,124,22,0
0,0,63,10,2,2,0,126,20,0
0,1,62,11,2,2,0,124,22,0
0,1,62,10,2,2,0,124,20,0
0,1,62,9,2,2,0,124,18,0
0,1,63,9,2,2,0,126,18,0
0,1,64,9,2,2,0,128,18,0
0,1,64,10,2,2,0,128,20,0
0,1,64,11,2,2,0,128,22,0
0,1,63,11,2,2,0,126,22,0
0,0,64,10,2,2,0,128,20,0
0,1,63,11,2,2,0,126,22,0
0,1,63,10,2,2,0,126,20,0
0,1,63,9,2,2,0,126,18,0
0,1,64,9,2,2,0,128,18,0
0,1,65,9,2,2,0,130,18,0
0,1,65,10,2,2,0,130,20,0
0,1,65,11,2,2,0,130,22,0
0,1,64,11,2,2,0,128,22,0
0,0,65,10,2,2,0,130,20,0
0,1,64,11,2,2,0,128,22,0
0,1,64,10,2,2,0,128,20,0
0,1,64,9,2,2,0,128,18,0
0,1,65,9,2,2,0,130,18,0
0,1,66,9,2,2,0,132,18,0
0,1,66,10,2,2,0,132,20,0
0,1,66,11,2,2,0,132,22,0
0,1,65,11,2,2,0,130,22,0
0,0,66,10,2,2,0,132,20,0
0,1,65,11,2,2,0,130,22,0
0,1,65,10,2,2,0,130,20,0
0,1,65,9,2,2,0,130,18,0
0,1,66,9,2,2,0,132,18,0
0,1,67,9,2,2,0,134,18,0
0,1,67,10,2,2,0,134,20,0
0,1,67,11,2,2,0,134,22,0
0,1,66,11,2,2,0,132,22,0
0,0,67,10,2,2,0,134,20,0
0,1,66,11,2,2,0,132,22,0
0,1,66,10,2,2,0,132,20,0
0,1,66,9,2,2,0,132,18,0
0,1,67,9,2,2,0,134,18,0
0,1,68,9,2,2,0,136,18,0
0,1,68,10,2,2,0,136,20,0
0,1,68,11,2,2,0,136,22,0
0,1,67,11,2,2,0,134,22,0
0,0,68,10,2,2,0,136,20,0
0,1,67,11,2,2,0,134,22,0
0,1,67,10,2,2,0,134,20,0
0,1,67,9,2,2,0,134,18,0
0,1,68,9,2,2,0,136,18,0
0,1,69,9,2,2,0,138,18,0
0,1,69,10,2,2,0,138,20,0
0,1,69,11,2,2,0,138,22,0
0,1,68,11,2,2,0,136,22,0
0,0,69,10,2,2,0,138,20,0
0,1,68,11,2,2,0,136,22,0
0,1,68,10,2,2,0,136,20,0
0,1,68,9,2,2,0,136,18,0
0,1,69,9,2,2,0,138,18,0
0,1,70,9,2,2,0,140,18,0
0,1,70,10,2,2,0,140,20,0
0,1,70,11,2,2,0,140,22,0
0,1,69,11,2,2,0,138,22,0
0,0,70,10,2,2,0,140,20,0
0,1,69,11,2,2,0,138,22,0
0,1,69,10,2,2,0,138,20,0
0,1,69,9,2,2,0,138,18,0
0,1,70,9,2,2,0,140,18,0
0,1,71,9,2,2,0,142,18,0
0,1,71,10,2,2,0,142,20,0
0,1,71,11,2,2,0,142,22,0
0,1,70,11,2,2,0,140,22,0
0,0,71,10,2,2,0,142,20,0
0,1,70,11,2,2,0,140,22,0
0,1,70,10,2,2,0,140,20,0
0,1,70,9,2,2,0,140,18,0
0,1,71,9,2,2,0,142,18,0
0,1,72,9,2,2,0,144,18,0
0,1,72,10,2,2,0,144,20,0
0,1,72,11,2,2,0,144,22,0
0,1,71,11,2,2,0,142,22,0
0,0,72,10,2,2,0,144,20,0
0,1,71,11,2,2,0,142,22,0
0,1,71,10,2,2,0,142,20,0
0,1,71,9,2,2,0,142,18,0
0,1,72,9,2,2,0,144,18,0
0,1,73,9,2,2,0,146,18,0
0,1,73,10,2,2,0,146,20,0
0,1,73,11,2,2,0,146,22,0
0,1,72,11,2,2,0,144,22,0
0,0,73,10,2,2,0,146,20,0
0,1,72,11,2,2,0,144,22,0
0,1,72,10,2,2,0,144,20,0
0,1,72,9,2,2,0,144,18,0
0,1,73,9,2,2,0,146,18,0
0,1,74,9,2,2,0,148,18,0
0,1,74,10,2,2,0,148,20,0
0,1,74,11,2,2,0,148,22,0
0,1,73,11,2,2,0,146,22,0
0,0,74,10,2,2,0,148,20,0
0,1,73,11,2,2,0,146,22,0
0,1,73,10,2,2,0,146,20,0
0,1,73,9,2,2,0,146,18,0
0,1,74,9,2,2,0,148,18,0
0,1,75,9,2,2,0,150,18,0
0,1,75,10,2,2,0,150,20,0
0,1,75,11,2,2,0,150,22,0
0,1,74,11,2,2,0,148,22,0
0,0,75,10,2,2,0,150,20,0
0,1,74,11,2,2,0,148,22,0
0,1,74,10,2,2,0,148,20,0
0,1,74,9,2,2,0,148,18,0
0,1,75,9,2,2,0,150,18,0
0,1,76,9,2,2,0,152,18,0
0,1,76,10,2,2,0,152,20,0
0,1,76,11,2,2,0,152,22,0
0,1,75,11,2,2,0,150,22,0
0,0,76,10,2,2,0,152,20,0
0,1,75,11,2,2,0,150,22,0
0,1,75,10,2,2,0,150,20,0
0,1,75,9,2,2,0,150,18,0
0,1,76,9,2,2,0,152,18,0
0,1,77,9,2,2,0,154,18,0
0,1,77,10,2,2,0,154,20,0
0,1,77,11,2,2,0,154,22,0
0,1,76,11,2,2,0,152,22,0
0,0,77,10,2,2,0,154,20,0
0,1,76,11,2,2,0,152,22,0
0,1,76,10,2,2,0,152,20,0
0,1,76,9,2,2,0,152,18,0
0,1,77,9,2,2,0,154,18,0
0,1,78,9,2,2,0,156,18,0
0,1,78,10,2,2,0,156,20,0
0,1,78,11,2,2,0,156,22,0
0,1,77,11,2,2,0,154,22,0
0,0,78,10,2,2,0,156,20,0
0,1,77,11,2,2,0,154,22,0
0,1,77,10,2,2,0,154,20,0
0,1,77,9,2,2,0,154,18,0
0,1,78,9,2,2,0,156,18,0
0,1,79,9,2,2,0,158,18,0
0,1,79,10,2,2,0,158,20,0
0,1,79,11,2,2,0,158,22,0
0,1,78,11,2,2,0,156,22,0
0,0,79,10,2,2,0,158,20,0
0,1,78,11,2,2,0,156,22,0
0,1,78,10,2,2,0,156,20,0
0,1,78,9,2,2,0,156,18,0
0,1,79,9,2,2,0,158,18,0
0,1,80,9,2,2,0,160,18,0
0,1,80,10,2,2,0,160,20,0
0,1,80,11,2,2,0,160,22,0
0,1,79,11,2,2,0,158,22,0
